InputFile,Vertices,Edges,Alpha,Greedy  Search Value,Average Random  Search Value,Average Semi_Greedy  Search Value,Average Local Iteration Count,Average Local  Search Value,Grasp Iteration Count,Best Grasp Value,Best Known Upper Bound
G8,800,19176,0.2,1689,-92,1387,403,1753,100,1862,
G8,800,19176,0.2,1689,-82,1382,402,1750,500,1881,
G8,800,19176,0.2,1689,-84,1383,403,1752,1000,1874,
G8,800,19176,0.3,1689,-52,1405,377,1747,20,1856,
G8,800,19176,0.3,1689,-68,1375,402,1749,50,1837,
G8,800,19176,0.3,1689,-89,1377,404,1750,100,1897,
G8,800,19176,0.3,1689,-85,1386,401,1750,500,1872,
G8,800,19176,0.3,1689,-86,1383,401,1750,1000,1885,
G8,800,19176,0.4,1689,-93,1401,385,1742,20,1876,
G8,800,19176,0.4,1689,-89,1395,399,1751,50,1865,
G8,800,19176,0.4,1689,-74,1395,398,1754,100,1838,
G8,800,19176,0.4,1689,-82,1397,401,1752,500,1880,
G8,800,19176,0.4,1689,-83,1396,401,1752,1000,1872,
G8,800,19176,0.5,1689,-74,1441,381,1757,20,1855,
G8,800,19176,0.5,1689,-92,1422,395,1757,50,1870,
G8,800,19176,0.5,1689,-85,1428,392,1748,100,1850,
G8,800,19176,0.5,1689,-84,1432,393,1754,500,1877,
G8,800,19176,0.5,1689,-86,1432,394,1753,1000,1892,
G8,800,19176,0.6,1689,-45,1498,367,1762,20,1899,
G8,800,19176,0.6,1689,-95,1502,377,1757,50,1869,
G8,800,19176,0.6,1689,-100,1495,381,1759,100,1873,
G8,800,19176,0.6,1689,-86,1498,380,1757,500,1878,
G8,800,19176,0.6,1689,-89,1497,381,1759,1000,1890,
G8,800,19176,0.7,1689,-90,1551,362,1760,20,1844,
G8,800,19176,0.7,1689,-72,1540,368,1763,50,1862,
G8,800,19176,0.7,1689,-95,1545,373,1764,100,1868,
G8,800,19176,0.7,1689,-81,1549,370,1764,500,1887,
G8,800,19176,0.7,1689,-82,1547,372,1763,1000,1908,
G8,800,19176,0.8,1689,-89,1571,356,1766,20,1842,
G8,800,19176,0.8,1689,-77,1573,359,1762,50,1851,
G8,800,19176,0.8,1689,-100,1580,370,1773,100,1866,
G8,800,19176,0.8,1689,-89,1577,368,1769,500,1891,
G8,800,19176,0.8,1689,-83,1580,366,1768,1000,1908,
G8,800,19176,0.9,1689,-68,1595,354,1759,20,1890,
G8,800,19176,0.9,1689,-83,1608,360,1773,50,1886,
G8,800,19176,0.9,1689,-81,1607,362,1773,100,1880,
G8,800,19176,0.9,1689,-92,1601,363,1769,500,1883,
G8,800,19176,0.9,1689,-83,1603,364,1772,1000,1893,
G8,800,19176,1,1689,-85,1592,350,1763,20,1869,
G8,800,19176,1,1689,-97,1618,356,1766,50,1880,
G8,800,19176,1,1689,-90,1613,358,1773,100,1872,
G8,800,19176,1,1689,-84,1611,361,1769,500,1895,
G8,800,19176,1,1689,-88,1610,361,1771,1000,1901,
G9,800,19176,0,1651,-50,1423,389,1791,20,1895,
G9,800,19176,0,1651,-15,1425,394,1786,50,1879,
G9,800,19176,0,1651,-33,1423,396,1790,100,1903,
G9,800,19176,0,1651,-31,1423,401,1793,500,1933,
G9,800,19176,0,1651,-29,1427,399,1792,1000,1932,
G9,800,19176,0.1,1651,-41,1430,389,1793,20,1902,
G9,800,19176,0.1,1651,-29,1425,390,1786,50,1872,
G9,800,19176,0.1,1651,-32,1426,394,1789,100,1928,
G9,800,19176,0.1,1651,-37,1424,400,1790,500,1905,
G9,800,19176,0.1,1651,-32,1425,399,1792,1000,1940,
G9,800,19176,0.2,1651,-49,1434,391,1794,20,1911,
G9,800,19176,0.2,1651,-26,1426,388,1789,50,1904,
G9,800,19176,0.2,1651,-20,1428,393,1790,100,1892,
G9,800,19176,0.2,1651,-31,1424,400,1794,500,1910,
G9,800,19176,0.2,1651,-34,1429,399,1793,1000,1912,
G9,800,19176,0.3,1651,-23,1431,385,1786,20,1863,
G9,800,19176,0.3,1651,-36,1426,394,1790,50,1894,
G9,800,19176,0.3,1651,-39,1425,398,1787,100,1895,
G9,800,19176,0.3,1651,-33,1430,397,1792,500,1918,
G9,800,19176,0.3,1651,-32,1429,398,1790,1000,1921,
G9,800,19176,0.4,1651,-42,1431,392,1790,20,1883,
G9,800,19176,0.4,1651,-40,1440,392,1789,50,1884,
G9,800,19176,0.4,1651,-47,1443,398,1797,100,1930,
G9,800,19176,0.4,1651,-30,1447,392,1791,500,1963,
G9,800,19176,0.4,1651,-32,1445,395,1793,1000,1919,
G9,800,19176,0.5,1651,-47,1474,384,1795,20,1909,
G9,800,19176,0.5,1651,-27,1484,385,1794,50,1905,
G9,800,19176,0.5,1651,-25,1480,389,1801,100,1881,
G9,800,19176,0.5,1651,-32,1485,389,1794,500,1917,
G9,800,19176,0.5,1651,-34,1481,388,1794,1000,1921,
G9,800,19176,0.6,1651,-19,1538,365,1794,20,1877,
G9,800,19176,0.6,1651,-29,1548,374,1802,50,1904,
G9,800,19176,0.6,1651,-50,1546,375,1796,100,1923,
G9,800,19176,0.6,1651,-31,1543,376,1798,500,1944,
G9,800,19176,0.6,1651,-30,1544,374,1794,1000,1943,
G9,800,19176,0.7,1651,-36,1584,363,1793,20,1930,
G9,800,19176,0.7,1651,-41,1586,370,1805,50,1890,
G9,800,19176,0.7,1651,-26,1589,364,1802,100,1905,
G9,800,19176,0.7,1651,-32,1591,368,1802,500,1905,
G9,800,19176,0.7,1651,-30,1589,367,1800,1000,1928,
G9,800,19176,0.8,1651,6,1617,348,1804,20,1900,
G9,800,19176,0.8,1651,-46,1616,361,1807,50,1909,
G9,800,19176,0.8,1651,-15,1618,358,1806,100,1913,
G9,800,19176,0.8,1651,-34,1619,362,1804,500,1914,
G9,800,19176,0.8,1651,-30,1616,362,1804,1000,1964,
G9,800,19176,0.9,1651,-38,1633,352,1805,20,1892,
G9,800,19176,0.9,1651,-22,1641,356,1806,50,1929,
G9,800,19176,0.9,1651,-32,1637,357,1805,100,1892,
G9,800,19176,0.9,1651,-32,1638,357,1807,500,1923,
G9,800,19176,0.9,1651,-32,1639,359,1806,1000,1945,
G9,800,19176,1,1651,-52,1648,349,1810,20,1908,
G9,800,19176,1,1651,-38,1642,349,1797,50,1866,
G9,800,19176,1,1651,-32,1649,355,1808,100,1960,
G9,800,19176,1,1651,-30,1647,358,1808,500,1929,
G9,800,19176,1,1651,-37,1648,357,1808,1000,1929,
